"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","GDEXPRD","TOT","PC_GDP","A","1997",2.24829640787171,
"KOR","GDEXPRD","TOT","PC_GDP","A","1998",2.11025579502296,
"KOR","GDEXPRD","TOT","PC_GDP","A","1999",2.01567191306833,
"KOR","GDEXPRD","TOT","PC_GDP","A","2000",2.12519489456051,
"KOR","GDEXPRD","TOT","PC_GDP","A","2001",2.27864719210015,
"KOR","GDEXPRD","TOT","PC_GDP","A","2002",2.20774425915904,
"KOR","GDEXPRD","TOT","PC_GDP","A","2003",2.27722450783111,
"KOR","GDEXPRD","TOT","PC_GDP","A","2004",2.44213848730878,
"KOR","GDEXPRD","TOT","PC_GDP","A","2005",2.52289614117866,
"KOR","GDEXPRD","TOT","PC_GDP","A","2006",2.71933803798025,
"KOR","GDEXPRD","TOT","PC_GDP","A","2007",2.87258149467146,
"KOR","GDEXPRD","TOT","PC_GDP","A","2008",2.98887200451562,
"KOR","GDEXPRD","TOT","PC_GDP","A","2009",3.14668557794568,
"KOR","GDEXPRD","TOT","PC_GDP","A","2010",3.31577672130706,
"KOR","GDEXPRD","TOT","PC_GDP","A","2011",3.59198522078608,
"KOR","GDEXPRD","TOT","PC_GDP","A","2012",3.8504046040466,
"KOR","GDEXPRD","TOT","PC_GDP","A","2013",3.95123898209984,
"KOR","GDEXPRD","TOT","PC_GDP","A","2014",4.07786475718761,
"KOR","GDEXPRD","TOT","PC_GDP","A","2015",3.97820025175806,
"KOR","GDEXPRD","TOT","PC_GDP","A","2016",3.98703718069077,
"KOR","GDEXPRD","TOT","PC_GDP","A","2017",4.29205559905964,
"KOR","GDEXPRD","TOT","PC_GDP","A","2018",4.51633383979877,
"KOR","GDEXPRD","TOT","PC_GDP","A","2019",4.62702858049068,
"KOR","GDEXPRD","TOT","PC_GDP","A","2020",4.81450332060395,
"LUX","GDEXPRD","TOT","MLN_USD","A","2000",653.639328281725,
"LUX","GDEXPRD","TOT","MLN_USD","A","2003",731.878471089329,
"LUX","GDEXPRD","TOT","MLN_USD","A","2004",746.257595391472,
"LUX","GDEXPRD","TOT","MLN_USD","A","2005",750.603503942845,
"LUX","GDEXPRD","TOT","MLN_USD","A","2006",841.778385083984,
"LUX","GDEXPRD","TOT","MLN_USD","A","2007",867.341006631681,
"LUX","GDEXPRD","TOT","MLN_USD","A","2008",850.969935704225,
"LUX","GDEXPRD","TOT","MLN_USD","A","2009",845.642317194713,
"LUX","GDEXPRD","TOT","MLN_USD","A","2010",786.479552403766,
"LUX","GDEXPRD","TOT","MLN_USD","A","2011",795.13817115929,
"LUX","GDEXPRD","TOT","MLN_USD","A","2012",684.629473055437,
"LUX","GDEXPRD","TOT","MLN_USD","A","2013",722.248869587388,
"LUX","GDEXPRD","TOT","MLN_USD","A","2014",731.09708391776,
"LUX","GDEXPRD","TOT","MLN_USD","A","2015",769.351921645869,
"LUX","GDEXPRD","TOT","MLN_USD","A","2016",817.096767297365,
"LUX","GDEXPRD","TOT","MLN_USD","A","2017",809.615525134316,
"LUX","GDEXPRD","TOT","MLN_USD","A","2018",777.945177859002,
"LUX","GDEXPRD","TOT","MLN_USD","A","2019",810.042098936585,
"LUX","GDEXPRD","TOT","MLN_USD","A","2020",724.423177972015,
"LUX","GDEXPRD","TOT","PC_GDP","A","2000",1.58313570239868,
"LUX","GDEXPRD","TOT","PC_GDP","A","2003",1.623499983052,
"LUX","GDEXPRD","TOT","PC_GDP","A","2004",1.58818636247748,
"LUX","GDEXPRD","TOT","PC_GDP","A","2005",1.55873391969469,
"LUX","GDEXPRD","TOT","PC_GDP","A","2006",1.64886395906721,
"LUX","GDEXPRD","TOT","PC_GDP","A","2007",1.57165274029849,
"LUX","GDEXPRD","TOT","PC_GDP","A","2008",1.54663039400159,
"LUX","GDEXPRD","TOT","PC_GDP","A","2009",1.58839487381841,
"LUX","GDEXPRD","TOT","PC_GDP","A","2010",1.42372958901335,
"LUX","GDEXPRD","TOT","PC_GDP","A","2011",1.42452758545552,
"LUX","GDEXPRD","TOT","PC_GDP","A","2012",1.20663769402547,
"LUX","GDEXPRD","TOT","PC_GDP","A","2013",1.23380691466205,
"LUX","GDEXPRD","TOT","PC_GDP","A","2014",1.21699924941093,
"LUX","GDEXPRD","TOT","PC_GDP","A","2015",1.25225553755525,
"LUX","GDEXPRD","TOT","PC_GDP","A","2016",1.26689997599633,
"LUX","GDEXPRD","TOT","PC_GDP","A","2017",1.23898068764855,
"LUX","GDEXPRD","TOT","PC_GDP","A","2018",1.16712102934078,
"LUX","GDEXPRD","TOT","PC_GDP","A","2019",1.17663633386018,
"LUX","GDEXPRD","TOT","PC_GDP","A","2020",1.07129837953507,
"MEX","GDEXPRD","TOT","MLN_USD","A","1993",2323.37664479847,
"MEX","GDEXPRD","TOT","MLN_USD","A","1994",3219.5474976491,
"MEX","GDEXPRD","TOT","MLN_USD","A","1995",3172.20477916917,
"MEX","GDEXPRD","TOT","MLN_USD","A","1996",3450.70112582019,
"MEX","GDEXPRD","TOT","MLN_USD","A","1997",4062.46143065415,
"MEX","GDEXPRD","TOT","MLN_USD","A","1998",4670.71046191735,
"MEX","GDEXPRD","TOT","MLN_USD","A","1999",5469.12207586054,
"MEX","GDEXPRD","TOT","MLN_USD","A","2000",5106.18939454086,
"MEX","GDEXPRD","TOT","MLN_USD","A","2001",5385.3055379243,
"MEX","GDEXPRD","TOT","MLN_USD","A","2002",5883.25480735052,
"MEX","GDEXPRD","TOT","MLN_USD","A","2003",6622.68619628297,
"MEX","GDEXPRD","TOT","MLN_USD","A","2004",6795.21645487148,
"MEX","GDEXPRD","TOT","MLN_USD","A","2005",7136.07703677821,
"MEX","GDEXPRD","TOT","MLN_USD","A","2006",6909.96685129825,
"MEX","GDEXPRD","TOT","MLN_USD","A","2007",7625.71236965912,
"MEX","GDEXPRD","TOT","MLN_USD","A","2008",8594.63523372432,
"MEX","GDEXPRD","TOT","MLN_USD","A","2009",8794.49123714754,
"MEX","GDEXPRD","TOT","MLN_USD","A","2010",9539.74776392852,
"MEX","GDEXPRD","TOT","MLN_USD","A","2011",9418.41703070957,
"MEX","GDEXPRD","TOT","MLN_USD","A","2012",8719.00374748822,
"MEX","GDEXPRD","TOT","MLN_USD","A","2013",8922.45802852889,
"MEX","GDEXPRD","TOT","MLN_USD","A","2014",9398.5249946441,
"MEX","GDEXPRD","TOT","MLN_USD","A","2015",9577.03685383008,
"MEX","GDEXPRD","TOT","MLN_USD","A","2016",8875.62936028154,
"MEX","GDEXPRD","TOT","MLN_USD","A","2017",7673.48770386878,
"MEX","GDEXPRD","TOT","MLN_USD","A","2018",7335.3789307757,
"MEX","GDEXPRD","TOT","MLN_USD","A","2019",6767.16410249653,
"MEX","GDEXPRD","TOT","MLN_USD","A","2020",6509.20315482343,
"MEX","GDEXPRD","TOT","PC_GDP","A","1993",0.17721496687474,
"MEX","GDEXPRD","TOT","PC_GDP","A","1994",0.2340076648635,
"MEX","GDEXPRD","TOT","PC_GDP","A","1995",0.24604595391358,
"MEX","GDEXPRD","TOT","PC_GDP","A","1996",0.25066855682781,
"MEX","GDEXPRD","TOT","PC_GDP","A","1997",0.27619768464524,
"MEX","GDEXPRD","TOT","PC_GDP","A","1998",0.30195827901094,
"MEX","GDEXPRD","TOT","PC_GDP","A","1999",0.34410006892558,
"MEX","GDEXPRD","TOT","PC_GDP","A","2000",0.30613490296958,
"MEX","GDEXPRD","TOT","PC_GDP","A","2001",0.32417989758123,
"MEX","GDEXPRD","TOT","PC_GDP","A","2002",0.35429617826511,
"MEX","GDEXPRD","TOT","PC_GDP","A","2003",0.39313926448005,
"MEX","GDEXPRD","TOT","PC_GDP","A","2004",0.38816281763517,
"MEX","GDEXPRD","TOT","PC_GDP","A","2005",0.39843858616112,
"MEX","GDEXPRD","TOT","PC_GDP","A","2006",0.36921725615333,
"MEX","GDEXPRD","TOT","PC_GDP","A","2007",0.39833377324488,
"MEX","GDEXPRD","TOT","PC_GDP","A","2008",0.44387002545936,
"MEX","GDEXPRD","TOT","PC_GDP","A","2009",0.47953878397935,
"MEX","GDEXPRD","TOT","PC_GDP","A","2010",0.49484858369283,
"MEX","GDEXPRD","TOT","PC_GDP","A","2011",0.47129143770994,
"MEX","GDEXPRD","TOT","PC_GDP","A","2012",0.42096051350064,
"MEX","GDEXPRD","TOT","PC_GDP","A","2013",0.4250281774398,
"MEX","GDEXPRD","TOT","PC_GDP","A","2014",0.43530090615191,
"MEX","GDEXPRD","TOT","PC_GDP","A","2015",0.42942715223025,
"MEX","GDEXPRD","TOT","PC_GDP","A","2016",0.38777599286639,
"MEX","GDEXPRD","TOT","PC_GDP","A","2017",0.32831670238966,
"MEX","GDEXPRD","TOT","PC_GDP","A","2018",0.30710939572831,
"MEX","GDEXPRD","TOT","PC_GDP","A","2019",0.28384770846932,
"MEX","GDEXPRD","TOT","PC_GDP","A","2020",0.29730994157948,
"NLD","GDEXPRD","TOT","MLN_USD","A","1981",6680.61268402729,
"NLD","GDEXPRD","TOT","MLN_USD","A","1982",7001.51606063539,
"NLD","GDEXPRD","TOT","MLN_USD","A","1983",7299.03290937625,
"NLD","GDEXPRD","TOT","MLN_USD","A","1984",7276.21432378411,
"NLD","GDEXPRD","TOT","MLN_USD","A","1985",8036.92044625768,
"NLD","GDEXPRD","TOT","MLN_USD","A","1986",8739.61009594354,
"NLD","GDEXPRD","TOT","MLN_USD","A","1987",9301.86423280162,
"NLD","GDEXPRD","TOT","MLN_USD","A","1988",9339.27310777538,
"NLD","GDEXPRD","TOT","MLN_USD","A","1989",9314.79978604892,
"NLD","GDEXPRD","TOT","MLN_USD","A","1990",9917.2230046547,
"NLD","GDEXPRD","TOT","MLN_USD","A","1991",9623.49419120728,
"NLD","GDEXPRD","TOT","MLN_USD","A","1992",9449.1413181794,
"NLD","GDEXPRD","TOT","MLN_USD","A","1993",9683.86711443755,
"NLD","GDEXPRD","TOT","MLN_USD","A","1994",10171.6368415784,
"NLD","GDEXPRD","TOT","MLN_USD","A","1995",10565.2944199061,
"NLD","GDEXPRD","TOT","MLN_USD","A","1996",11044.2422999383,
"NLD","GDEXPRD","TOT","MLN_USD","A","1997",11546.4197873637,
"NLD","GDEXPRD","TOT","MLN_USD","A","1998",11412.0919467733,
"NLD","GDEXPRD","TOT","MLN_USD","A","1999",12542.267060926,
"NLD","GDEXPRD","TOT","MLN_USD","A","2000",12831.6996430485,
"NLD","GDEXPRD","TOT","MLN_USD","A","2001",13176.4417012774,
"NLD","GDEXPRD","TOT","MLN_USD","A","2002",12832.6431250082,
"NLD","GDEXPRD","TOT","MLN_USD","A","2003",13135.8616642669,
"NLD","GDEXPRD","TOT","MLN_USD","A","2004",13435.0310515775,
"NLD","GDEXPRD","TOT","MLN_USD","A","2005",13594.5798502639,
"NLD","GDEXPRD","TOT","MLN_USD","A","2006",13801.7466969648,
"NLD","GDEXPRD","TOT","MLN_USD","A","2007",13743.4785290712,
"NLD","GDEXPRD","TOT","MLN_USD","A","2008",13641.4853833355,
"NLD","GDEXPRD","TOT","MLN_USD","A","2009",13489.6130626431,
"NLD","GDEXPRD","TOT","MLN_USD","A","2010",13985.3957929031,
"NLD","GDEXPRD","TOT","MLN_USD","A","2011",15679.8366272969,
"NLD","GDEXPRD","TOT","MLN_USD","A","2012",15806.6429515263,
"NLD","GDEXPRD","TOT","MLN_USD","A","2013",17761.4279046715,
"NLD","GDEXPRD","TOT","MLN_USD","A","2014",18158.2422344335,
"NLD","GDEXPRD","TOT","MLN_USD","A","2015",18281.9743951097,
"NLD","GDEXPRD","TOT","MLN_USD","A","2016",18724.0171214824,
"NLD","GDEXPRD","TOT","MLN_USD","A","2017",19517.701300515,
"NLD","GDEXPRD","TOT","MLN_USD","A","2018",19613.781376538,
"NLD","GDEXPRD","TOT","MLN_USD","A","2019",20423.3094367921,
"NLD","GDEXPRD","TOT","MLN_USD","A","2020",20864.9846309582,
"NLD","GDEXPRD","TOT","PC_GDP","A","1981",1.62199374435355,
"NLD","GDEXPRD","TOT","PC_GDP","A","1982",1.72126293576767,
"NLD","GDEXPRD","TOT","PC_GDP","A","1983",1.75801474453936,
"NLD","GDEXPRD","TOT","PC_GDP","A","1984",1.70045624254433,
"NLD","GDEXPRD","TOT","PC_GDP","A","1985",1.83099092329482,
"NLD","GDEXPRD","TOT","PC_GDP","A","1986",1.93709308575799,
"NLD","GDEXPRD","TOT","PC_GDP","A","1987",2.02265161644754,
"NLD","GDEXPRD","TOT","PC_GDP","A","1988",1.96322707911686,
"NLD","GDEXPRD","TOT","PC_GDP","A","1989",1.87519416490369,
"NLD","GDEXPRD","TOT","PC_GDP","A","1990",1.91630842165851,
"NLD","GDEXPRD","TOT","PC_GDP","A","1991",1.81527582996912,
"NLD","GDEXPRD","TOT","PC_GDP","A","1992",1.7524889115599,
"NLD","GDEXPRD","TOT","PC_GDP","A","1993",1.7737158859999,
"NLD","GDEXPRD","TOT","PC_GDP","A","1994",1.8094766080883,
"NLD","GDEXPRD","TOT","PC_GDP","A","1995",1.82271078796044,
"NLD","GDEXPRD","TOT","PC_GDP","A","1996",1.84092889407327,
"NLD","GDEXPRD","TOT","PC_GDP","A","1997",1.84477397993746,
"NLD","GDEXPRD","TOT","PC_GDP","A","1998",1.74206397012389,
"NLD","GDEXPRD","TOT","PC_GDP","A","1999",1.82282416159863,
"NLD","GDEXPRD","TOT","PC_GDP","A","2000",1.7897952907809,
"NLD","GDEXPRD","TOT","PC_GDP","A","2001",1.79608658569232,
"NLD","GDEXPRD","TOT","PC_GDP","A","2002",1.74543089015579,
"NLD","GDEXPRD","TOT","PC_GDP","A","2003",1.78389656987968,
"NLD","GDEXPRD","TOT","PC_GDP","A","2004",1.78901387907483,
"NLD","GDEXPRD","TOT","PC_GDP","A","2005",1.77387938999751,
"NLD","GDEXPRD","TOT","PC_GDP","A","2006",1.74066711601824,
"NLD","GDEXPRD","TOT","PC_GDP","A","2007",1.6703005636578,
"NLD","GDEXPRD","TOT","PC_GDP","A","2008",1.62268733834159,
"NLD","GDEXPRD","TOT","PC_GDP","A","2009",1.66570108923536,
"NLD","GDEXPRD","TOT","PC_GDP","A","2010",1.70403966288426,
"NLD","GDEXPRD","TOT","PC_GDP","A","2011",1.88131473539999,
"NLD","GDEXPRD","TOT","PC_GDP","A","2012",1.91627374916918,
"NLD","GDEXPRD","TOT","PC_GDP","A","2013",2.15606324654068,
"NLD","GDEXPRD","TOT","PC_GDP","A","2014",2.17329799273334,
"NLD","GDEXPRD","TOT","PC_GDP","A","2015",2.14606207464261,
"NLD","GDEXPRD","TOT","PC_GDP","A","2016",2.15081239579466,
"NLD","GDEXPRD","TOT","PC_GDP","A","2017",2.17856629989189,
"NLD","GDEXPRD","TOT","PC_GDP","A","2018",2.13879561284621,
"NLD","GDEXPRD","TOT","PC_GDP","A","2019",2.18435407198775,
"NLD","GDEXPRD","TOT","PC_GDP","A","2020",2.32182089814571,
"NZL","GDEXPRD","TOT","MLN_USD","A","1981",722.297039569119,
"NZL","GDEXPRD","TOT","MLN_USD","A","1983",673.369475977258,
"NZL","GDEXPRD","TOT","MLN_USD","A","1989",693.159823078494,
"NZL","GDEXPRD","TOT","MLN_USD","A","1990",797.4182697978,
"NZL","GDEXPRD","TOT","MLN_USD","A","1991",775.641536596556,
"NZL","GDEXPRD","TOT","MLN_USD","A","1992",806.061196829234,
"NZL","GDEXPRD","TOT","MLN_USD","A","1993",868.865468380332,
"NZL","GDEXPRD","TOT","MLN_USD","A","1995",902.835694977886,
"NZL","GDEXPRD","TOT","MLN_USD","A","1997",1099.85651439423,
"NZL","GDEXPRD","TOT","MLN_USD","A","1999",1067.59549563767,
"NZL","GDEXPRD","TOT","MLN_USD","A","2001",1296.18370521948,
"NZL","GDEXPRD","TOT","MLN_USD","A","2003",1486.64578404346,
"NZL","GDEXPRD","TOT","MLN_USD","A","2005",1545.19720571798,
"NZL","GDEXPRD","TOT","MLN_USD","A","2007",1697.43044503522,
"NZL","GDEXPRD","TOT","MLN_USD","A","2009",1844.8858220693,
"NZL","GDEXPRD","TOT","MLN_USD","A","2011",1880.22668664826,
"NZL","GDEXPRD","TOT","MLN_USD","A","2013",1841.97899375959,
"NZL","GDEXPRD","TOT","MLN_USD","A","2015",2121.76558428145,
"NZL","GDEXPRD","TOT","MLN_USD","A","2017",2521.70458048485,
"NZL","GDEXPRD","TOT","MLN_USD","A","2019",2801.80347373789,
"NZL","GDEXPRD","TOT","PC_GDP","A","1981",0.97147581645308,
"NZL","GDEXPRD","TOT","PC_GDP","A","1983",0.86704426489142,
"NZL","GDEXPRD","TOT","PC_GDP","A","1989",0.83271923360354,
"NZL","GDEXPRD","TOT","PC_GDP","A","1990",0.95133062874998,
"NZL","GDEXPRD","TOT","PC_GDP","A","1991",0.94030479298818,
"NZL","GDEXPRD","TOT","PC_GDP","A","1992",0.96451238044158,
"NZL","GDEXPRD","TOT","PC_GDP","A","1993",0.97655695003552,
"NZL","GDEXPRD","TOT","PC_GDP","A","1995",0.92413196309074,
"NZL","GDEXPRD","TOT","PC_GDP","A","1997",1.05648519486715,
"NZL","GDEXPRD","TOT","PC_GDP","A","1999",0.96386968002897,
"NZL","GDEXPRD","TOT","PC_GDP","A","2001",1.1002859096277,
"NZL","GDEXPRD","TOT","PC_GDP","A","2003",1.14891143375178,
"NZL","GDEXPRD","TOT","PC_GDP","A","2005",1.12043305081105,
"NZL","GDEXPRD","TOT","PC_GDP","A","2007",1.15763929438108,
"NZL","GDEXPRD","TOT","PC_GDP","A","2009",1.25214867271211,
"NZL","GDEXPRD","TOT","PC_GDP","A","2011",1.23224973594649,
"NZL","GDEXPRD","TOT","PC_GDP","A","2013",1.15339015086429,
"NZL","GDEXPRD","TOT","PC_GDP","A","2015",1.22816636641341,
"NZL","GDEXPRD","TOT","PC_GDP","A","2017",1.34867470873853,
"NZL","GDEXPRD","TOT","PC_GDP","A","2019",1.40415536150287,
"NOR","GDEXPRD","TOT","MLN_USD","A","1981",1500.13696602248,
"NOR","GDEXPRD","TOT","MLN_USD","A","1982",1589.3816598678,
"NOR","GDEXPRD","TOT","MLN_USD","A","1983",1691.02312822225,
"NOR","GDEXPRD","TOT","MLN_USD","A","1984",1913.28500024749,
"NOR","GDEXPRD","TOT","MLN_USD","A","1985",2133.99945879076,
"NOR","GDEXPRD","TOT","MLN_USD","A","1987",2303.4869393736,
"NOR","GDEXPRD","TOT","MLN_USD","A","1989",2353.40540156836,
"NOR","GDEXPRD","TOT","MLN_USD","A","1991",2424.3389023358,
"NOR","GDEXPRD","TOT","MLN_USD","A","1993",2640.70557461565,
"NOR","GDEXPRD","TOT","MLN_USD","A","1995",2831.84537080848,
"NOR","GDEXPRD","TOT","MLN_USD","A","1997",3105.61054260782,
"NOR","GDEXPRD","TOT","MLN_USD","A","1999",3289.21480797122,
"NOR","GDEXPRD","TOT","MLN_USD","A","2001",3690.74452176341,
"NOR","GDEXPRD","TOT","MLN_USD","A","2002",3775.72680736399,
"NOR","GDEXPRD","TOT","MLN_USD","A","2003",3929.76522670208,
"NOR","GDEXPRD","TOT","MLN_USD","A","2004",3881.39215892121,
"NOR","GDEXPRD","TOT","MLN_USD","A","2005",4057.33878787996,
"NOR","GDEXPRD","TOT","MLN_USD","A","2006",4279.55272964146,
"NOR","GDEXPRD","TOT","MLN_USD","A","2007",4688.14152548703,
"NOR","GDEXPRD","TOT","MLN_USD","A","2008",4933.06670275113,
"NOR","GDEXPRD","TOT","MLN_USD","A","2009",4956.78398306031,
"NOR","GDEXPRD","TOT","MLN_USD","A","2010",4885.16312065798,
"NOR","GDEXPRD","TOT","MLN_USD","A","2011",5040.49946687984,
"NOR","GDEXPRD","TOT","MLN_USD","A","2012",5199.05675084535,
"NOR","GDEXPRD","TOT","MLN_USD","A","2013",5349.20502134085,
"NOR","GDEXPRD","TOT","MLN_USD","A","2014",5532.77137689388,
"NOR","GDEXPRD","TOT","MLN_USD","A","2015",6061.82754730519,
"NOR","GDEXPRD","TOT","MLN_USD","A","2016",6258.00323631594,
"NOR","GDEXPRD","TOT","MLN_USD","A","2017",6682.85216986232,
"NOR","GDEXPRD","TOT","MLN_USD","A","2018",6813.50524895181,
"NOR","GDEXPRD","TOT","MLN_USD","A","2019",7006.67340164444,
"NOR","GDEXPRD","TOT","MLN_USD","A","2020",6907.85697815379,
"NOR","GDEXPRD","TOT","PC_GDP","A","1981",1.15442463693074,
"NOR","GDEXPRD","TOT","PC_GDP","A","1982",1.22488097446361,
"NOR","GDEXPRD","TOT","PC_GDP","A","1983",1.26558688066682,
"NOR","GDEXPRD","TOT","PC_GDP","A","1984",1.34779638529002,
"NOR","GDEXPRD","TOT","PC_GDP","A","1985",1.44201123040103,
"NOR","GDEXPRD","TOT","PC_GDP","A","1987",1.60704075605434,
"NOR","GDEXPRD","TOT","PC_GDP","A","1989",1.62745277893415,
"NOR","GDEXPRD","TOT","PC_GDP","A","1991",1.59515344512693,
"NOR","GDEXPRD","TOT","PC_GDP","A","1993",1.66736029927519,
"NOR","GDEXPRD","TOT","PC_GDP","A","1995",1.65164285907108,
"NOR","GDEXPRD","TOT","PC_GDP","A","1997",1.59349536509717,
"NOR","GDEXPRD","TOT","PC_GDP","A","1999",1.60534696912117,
"NOR","GDEXPRD","TOT","PC_GDP","A","2001",1.56259069517089,
"NOR","GDEXPRD","TOT","PC_GDP","A","2002",1.62969739133109,
"NOR","GDEXPRD","TOT","PC_GDP","A","2003",1.67957940314645,
"NOR","GDEXPRD","TOT","PC_GDP","A","2004",1.54416103016231,
"NOR","GDEXPRD","TOT","PC_GDP","A","2005",1.48238656835447,
"NOR","GDEXPRD","TOT","PC_GDP","A","2006",1.4553152820648,
"NOR","GDEXPRD","TOT","PC_GDP","A","2007",1.56457418241125,
"NOR","GDEXPRD","TOT","PC_GDP","A","2008",1.55448028261395,
"NOR","GDEXPRD","TOT","PC_GDP","A","2009",1.72472010281324,
"NOR","GDEXPRD","TOT","PC_GDP","A","2010",1.64998828854102,
"NOR","GDEXPRD","TOT","PC_GDP","A","2011",1.62712345081773,
"NOR","GDEXPRD","TOT","PC_GDP","A","2012",1.62087182651592,
"NOR","GDEXPRD","TOT","PC_GDP","A","2013",1.65237703274004,
"NOR","GDEXPRD","TOT","PC_GDP","A","2014",1.71506176424328,
"NOR","GDEXPRD","TOT","PC_GDP","A","2015",1.93526032666831,
"NOR","GDEXPRD","TOT","PC_GDP","A","2016",2.04460213004673,
"NOR","GDEXPRD","TOT","PC_GDP","A","2017",2.09918607311686,
"NOR","GDEXPRD","TOT","PC_GDP","A","2018",2.04780944877459,
"NOR","GDEXPRD","TOT","PC_GDP","A","2019",2.15604728406245,
"NOR","GDEXPRD","TOT","PC_GDP","A","2020",2.2780413670072,
"POL","GDEXPRD","TOT","MLN_USD","A","1990",3585.31606548704,
"POL","GDEXPRD","TOT","MLN_USD","A","1991",2802.33645592406,
"POL","GDEXPRD","TOT","MLN_USD","A","1992",2954.09601509871,
"POL","GDEXPRD","TOT","MLN_USD","A","1993",3063.02834228958,
"POL","GDEXPRD","TOT","MLN_USD","A","1994",2966.19900553038,
"POL","GDEXPRD","TOT","MLN_USD","A","1995",2872.32234051688,
"POL","GDEXPRD","TOT","MLN_USD","A","1996",3152.86337276758,
"POL","GDEXPRD","TOT","MLN_USD","A","1997",3376.07376894775,
"POL","GDEXPRD","TOT","MLN_USD","A","1998",3623.67090941552,
"POL","GDEXPRD","TOT","MLN_USD","A","1999",3912.15624935064,
"POL","GDEXPRD","TOT","MLN_USD","A","2000",3851.52911548305,
"POL","GDEXPRD","TOT","MLN_USD","A","2001",3783.21093271488,
"POL","GDEXPRD","TOT","MLN_USD","A","2002",3457.57326991549,
"POL","GDEXPRD","TOT","MLN_USD","A","2003",3458.41700502778,
"POL","GDEXPRD","TOT","MLN_USD","A","2004",3728.15123702784,
"POL","GDEXPRD","TOT","MLN_USD","A","2005",3930.70957254143,
"POL","GDEXPRD","TOT","MLN_USD","A","2006",4084.55194820596,
"POL","GDEXPRD","TOT","MLN_USD","A","2007",4459.57602800765,
"POL","GDEXPRD","TOT","MLN_USD","A","2008",4957.02134116018,
"POL","GDEXPRD","TOT","MLN_USD","A","2009",5621.42069247319,
"POL","GDEXPRD","TOT","MLN_USD","A","2010",6350.99312273024,
"POL","GDEXPRD","TOT","MLN_USD","A","2011",6899.97685090323,
"POL","GDEXPRD","TOT","MLN_USD","A","2012",8278.63580502786,
"POL","GDEXPRD","TOT","MLN_USD","A","2013",8294.23976633598,
"POL","GDEXPRD","TOT","MLN_USD","A","2014",9249.06886118951,
"POL","GDEXPRD","TOT","MLN_USD","A","2015",10232.0166122894,
"POL","GDEXPRD","TOT","MLN_USD","A","2016",10133.7564181371,
"POL","GDEXPRD","TOT","MLN_USD","A","2017",11410.0283748351,
"POL","GDEXPRD","TOT","MLN_USD","A","2018",14051.9165617238,
"POL","GDEXPRD","TOT","MLN_USD","A","2019",16078.8971556583,
"POL","GDEXPRD","TOT","MLN_USD","A","2020",16503.5294763493,
"POL","GDEXPRD","TOT","PC_GDP","A","1990",0.85915888148051,
"POL","GDEXPRD","TOT","PC_GDP","A","1991",0.72219773392471,
"POL","GDEXPRD","TOT","PC_GDP","A","1992",0.74263108866805,
"POL","GDEXPRD","TOT","PC_GDP","A","1993",0.74226736191362,
"POL","GDEXPRD","TOT","PC_GDP","A","1994",0.68267020882016,
"POL","GDEXPRD","TOT","PC_GDP","A","1995",0.61809540369791,
"POL","GDEXPRD","TOT","PC_GDP","A","1996",0.63936540425148,
"POL","GDEXPRD","TOT","PC_GDP","A","1997",0.64315265355485,
"POL","GDEXPRD","TOT","PC_GDP","A","1998",0.65970683722531,
"POL","GDEXPRD","TOT","PC_GDP","A","1999",0.68054793708212,
"POL","GDEXPRD","TOT","PC_GDP","A","2000",0.64077607641055,
"POL","GDEXPRD","TOT","PC_GDP","A","2001",0.62158690189214,
"POL","GDEXPRD","TOT","PC_GDP","A","2002",0.55674982209122,
"POL","GDEXPRD","TOT","PC_GDP","A","2003",0.53806164655221,
"POL","GDEXPRD","TOT","PC_GDP","A","2004",0.55249702333427,
"POL","GDEXPRD","TOT","PC_GDP","A","2005",0.56277952207404,
"POL","GDEXPRD","TOT","PC_GDP","A","2006",0.55102199206868,
"POL","GDEXPRD","TOT","PC_GDP","A","2007",0.56193305645099,
"POL","GDEXPRD","TOT","PC_GDP","A","2008",0.59943791513654,
"POL","GDEXPRD","TOT","PC_GDP","A","2009",0.66105938302874,
"POL","GDEXPRD","TOT","PC_GDP","A","2010",0.71992557594323,
"POL","GDEXPRD","TOT","PC_GDP","A","2011",0.74663424588133,
"POL","GDEXPRD","TOT","PC_GDP","A","2012",0.88410303540256,
"POL","GDEXPRD","TOT","PC_GDP","A","2013",0.87590877402649,
"POL","GDEXPRD","TOT","PC_GDP","A","2014",0.94482142815402,
"POL","GDEXPRD","TOT","PC_GDP","A","2015",1.00275274386046,
"POL","GDEXPRD","TOT","PC_GDP","A","2016",0.96287229264277,
"POL","GDEXPRD","TOT","PC_GDP","A","2017",1.03418122608156,
"POL","GDEXPRD","TOT","PC_GDP","A","2018",1.20891476299224,
"POL","GDEXPRD","TOT","PC_GDP","A","2019",1.32063645588542,
"POL","GDEXPRD","TOT","PC_GDP","A","2020",1.38529903856184,
"PRT","GDEXPRD","TOT","MLN_USD","A","1982",455.499285402587,
"PRT","GDEXPRD","TOT","MLN_USD","A","1983",498.738528422543,
"PRT","GDEXPRD","TOT","MLN_USD","A","1984",506.853477022879,
"PRT","GDEXPRD","TOT","MLN_USD","A","1985",573.954369929159,
"PRT","GDEXPRD","TOT","MLN_USD","A","1986",607.341044246083,
